Game ID: 14, Player: 2, Column: 4, Time: 2025-01-26 16:37:01.036829
Game ID: 14, Player: 1, Column: 3, Time: 2025-01-26 16:37:01.072075
Game ID: 14, Player: 2, Column: 3, Time: 2025-01-26 16:37:02.171324
Game ID: 14, Player: 1, Column: 4, Time: 2025-01-26 16:37:02.211384
Game ID: 14, Player: 2, Column: 6, Time: 2025-01-26 16:37:06.716068
Game ID: 14, Player: 1, Column: 2, Time: 2025-01-26 16:37:06.754651
Game ID: 14, Player: 1, Column: 6, Time: 2025-01-26 16:37:08.275946
Game ID: 15, Player: 2, Column: 6, Time: 2025-01-26 16:37:14.680462
Game ID: 15, Player: 1, Column: 3, Time: 2025-01-26 16:37:14.764982
Game ID: 15, Player: 2, Column: 6, Time: 2025-01-26 16:37:16.542664
Game ID: 15, Player: 1, Column: 6, Time: 2025-01-26 16:37:16.649366
Game ID: 15, Player: 2, Column: 4, Time: 2025-01-26 16:37:18.368602
Game ID: 15, Player: 1, Column: 3, Time: 2025-01-26 16:37:18.441843
Game ID: 15, Player: 2, Column: 5, Time: 2025-01-26 16:37:20.621137
Game ID: 15, Player: 1, Column: 3, Time: 2025-01-26 16:37:20.703752
Game ID: 15, Player: 2, Column: 3, Time: 2025-01-26 16:37:22.019988
Game ID: 15, Player: 1, Column: 5, Time: 2025-01-26 16:37:22.144273
Game ID: 15, Player: 2, Column: 6, Time: 2025-01-26 16:37:26.221496
Game ID: 15, Player: 1, Column: 4, Time: 2025-01-26 16:37:26.344080
Game ID: 15, Player: 2, Column: 5, Time: 2025-01-26 16:37:29.805749
Game ID: 15, Player: 1, Column: 3, Time: 2025-01-26 16:37:29.893734
Game ID: 15, Player: 2, Column: 5, Time: 2025-01-26 16:37:34.545463
Game ID: 15, Player: 1, Column: 5, Time: 2025-01-26 16:37:34.687628
Game ID: 15, Player: 2, Column: 6, Time: 2025-01-26 16:37:38.940731
Game ID: 15, Player: 1, Column: 0, Time: 2025-01-26 16:37:39.024609
Game ID: 15, Player: 2, Column: 2, Time: 2025-01-26 16:37:41.246481
Game ID: 15, Player: 2, Column: 2, Time: 2025-01-26 16:37:41.310428
Game ID: 16, Player: 2, Column: 6, Time: 2025-01-26 16:37:50.403964
