Game ID: 5, Player: 2, Column: 2, Time: 2025-01-25 13:02:45.751432
Game ID: 5, Player: 1, Column: 3, Time: 2025-01-25 13:02:47.393357
Game ID: 5, Player: 2, Column: 0, Time: 2025-01-25 13:02:51.581363
Game ID: 5, Player: 2, Column: 3, Time: 2025-01-25 13:02:52.359058
Game ID: 6, Player: 2, Column: 6, Time: 2025-01-25 13:07:09.063329
Game ID: 6, Player: 1, Column: 3, Time: 2025-01-25 13:07:10.282850
Game ID: 6, Player: 2, Column: 6, Time: 2025-01-25 13:07:11.297562
Game ID: 6, Player: 1, Column: 3, Time: 2025-01-25 13:07:15.872930
Game ID: 6, Player: 2, Column: 6, Time: 2025-01-25 13:07:17.053826
Game ID: 6, Player: 1, Column: 6, Time: 2025-01-25 13:07:26.032617
Game ID: 6, Player: 2, Column: 5, Time: 2025-01-25 13:07:30.891977
Game ID: 6, Player: 1, Column: 2, Time: 2025-01-25 13:07:32.858437
Game ID: 6, Player: 2, Column: 5, Time: 2025-01-25 13:07:34.424412
Game ID: 6, Player: 1, Column: 1, Time: 2025-01-25 13:07:36.936894
Game ID: 6, Player: 2, Column: 5, Time: 2025-01-25 13:07:44.556685
Game ID: 6, Player: 1, Column: 5, Time: 2025-01-25 13:07:45.372141
Game ID: 6, Player: 2, Column: 4, Time: 2025-01-25 13:07:50.901891
Game ID: 6, Player: 2, Column: 0, Time: 2025-01-25 13:07:51.833084
Game ID: 7, Player: 2, Column: 6, Time: 2025-01-25 13:14:46.154348
Game ID: 7, Player: 1, Column: 3, Time: 2025-01-25 13:14:47.410174
Game ID: 7, Player: 2, Column: 6, Time: 2025-01-25 13:14:48.096077
Game ID: 7, Player: 1, Column: 3, Time: 2025-01-25 13:14:52.391344
Game ID: 7, Player: 2, Column: 6, Time: 2025-01-25 13:14:53.071969
Game ID: 7, Player: 1, Column: 6, Time: 2025-01-25 13:15:02.592361
Game ID: 7, Player: 2, Column: 5, Time: 2025-01-25 13:15:03.632509
Game ID: 7, Player: 1, Column: 3, Time: 2025-01-25 13:15:05.635084
Game ID: 7, Player: 2, Column: 5, Time: 2025-01-25 13:15:07.190653
Game ID: 7, Player: 2, Column: 3, Time: 2025-01-25 13:15:08.657278
